date,user,account,amount,memo
2024-03-22 19:00:00,FIN_AP,1000-Cash,83.02,Refund
2024-03-22 20:00:00,SYS_BOT,3000-AR,723.37,Refund
2024-03-22 21:00:00,JDOE,4000-Rev,-2397.0,Adj
2024-03-22 22:00:00,MALI,3000-AR,8.36,Receipt
2024-03-22 23:00:00,FIN_AR,6000-Exp,-64.74,Rev Recog
2024-03-23 00:00:00,JDOE,6000-Exp,-47.05,Receipt
2024-03-23 01:00:00,SYS_BOT,1000-Cash,-1.35,Top-side
2024-03-23 02:00:00,AKHAN,5000-COGS,-1.32,Invoice
2024-03-23 03:00:00,SYS_BOT,2000-AP,14404.07,Refund
2024-03-23 04:00:00,FIN_AP,4000-Rev,23.19,Adj
2024-03-23 05:00:00,JDOE,2000-AP,389.4,Receipt
2024-03-23 06:00:00,FIN_AP,5000-COGS,31.16,Refund
2024-03-23 07:00:00,FIN_AR,6000-Exp,-50512.19,Adj
2024-03-23 08:00:00,AKHAN,4000-Rev,-19.79,Refund
2024-03-23 09:00:00,FIN_AP,3000-AR,140.7,Adj
2024-03-23 10:00:00,FIN_AR,6000-Exp,23102.09,Refund
2024-03-23 11:00:00,SYS_BOT,6000-Exp,-16205.7,Rev Recog
2024-03-23 12:00:00,FIN_AP,1000-Cash,8.52,Top-side
2024-03-23 13:00:00,FIN_AP,5000-COGS,10309.0,Invoice
2024-03-23 14:00:00,MALI,1000-Cash,195.4,Refund
2024-03-23 15:00:00,AKHAN,1000-Cash,3350.0,Invoice
2024-03-23 16:00:00,AKHAN,2000-AP,-4.65,Refund
2024-03-23 17:00:00,SYS_BOT,6000-Exp,2.53,Receipt
2024-03-23 18:00:00,MALI,5000-COGS,-4362.11,Top-side
2024-03-23 19:00:00,FIN_AR,1000-Cash,303.6,Rev Recog
2024-03-23 20:00:00,FIN_AR,3000-AR,-152.85,Top-side
2024-03-23 21:00:00,SYS_BOT,4000-Rev,4441.62,Invoice
2024-03-23 22:00:00,AKHAN,5000-COGS,-6723.02,Receipt
2024-03-23 23:00:00,FIN_AR,2000-AP,6.23,Adj
2024-03-24 00:00:00,SYS_BOT,5000-COGS,1124.93,Top-side
2024-03-24 01:00:00,FIN_AR,6000-Exp,4.75,Rev Recog
2024-03-24 02:00:00,JDOE,2000-AP,5713.15,Receipt
2024-03-24 03:00:00,FIN_AP,4000-Rev,1926.53,Receipt
2024-03-24 04:00:00,AKHAN,3000-AR,60683.85,Invoice
2024-03-24 05:00:00,JDOE,1000-Cash,2.21,Rev Recog
2024-03-24 06:00:00,SYS_BOT,5000-COGS,1.93,Receipt
2024-03-24 07:00:00,SYS_BOT,2000-AP,25.76,Receipt
2024-03-24 08:00:00,JDOE,4000-Rev,20.35,Adj
2024-03-24 09:00:00,FIN_AP,1000-Cash,17.17,Invoice
2024-03-24 10:00:00,FIN_AP,4000-Rev,33983.88,Invoice
2024-03-24 11:00:00,MALI,3000-AR,17.69,Rev Recog
2024-03-24 12:00:00,FIN_AR,1000-Cash,22.9,Receipt
2024-03-24 13:00:00,MALI,1000-Cash,6266.01,Adj
2024-03-24 14:00:00,FIN_AP,1000-Cash,-177.3,Refund
2024-03-24 15:00:00,JDOE,2000-AP,7648.09,Top-side
2024-03-24 16:00:00,FIN_AR,1000-Cash,2.12,Invoice
2024-03-24 17:00:00,JDOE,4000-Rev,274.07,Adj
2024-03-24 18:00:00,MALI,2000-AP,1.47,Rev Recog
2024-03-24 19:00:00,SYS_BOT,1000-Cash,-2.06,Adj
2024-03-24 20:00:00,JDOE,4000-Rev,0.0,Receipt
2024-03-24 21:00:00,MALI,4000-Rev,6463.0,Top-side
2024-03-24 22:00:00,MALI,5000-COGS,459.31,Invoice
2024-03-24 23:00:00,MALI,4000-Rev,-113.63,Refund
2024-03-25 00:00:00,SYS_BOT,6000-Exp,54.54,Receipt
2024-03-25 01:00:00,SYS_BOT,3000-AR,31562.16,Invoice
2024-03-25 02:00:00,SYS_BOT,1000-Cash,-1.29,Rev Recog
2024-03-25 03:00:00,FIN_AR,1000-Cash,2084.24,Invoice
2024-03-25 04:00:00,SYS_BOT,1000-Cash,-65610.32,Adj
2024-03-25 05:00:00,SYS_BOT,4000-Rev,632.18,Top-side
2024-03-25 06:00:00,SYS_BOT,4000-Rev,-48318.37,Refund
2024-03-25 07:00:00,JDOE,1000-Cash,-1.83,Top-side
2024-03-25 08:00:00,SYS_BOT,6000-Exp,1363.0,Adj
2024-03-25 09:00:00,FIN_AR,2000-AP,-19.99,Refund
2024-03-25 10:00:00,MALI,2000-AP,-4509.26,Refund
2024-03-25 11:00:00,JDOE,3000-AR,8425.0,Receipt
2024-03-25 12:00:00,FIN_AP,5000-COGS,19.17,Refund
2024-03-25 13:00:00,SYS_BOT,3000-AR,1865.83,Invoice
2024-03-25 14:00:00,MALI,1000-Cash,6050.0,Top-side
2024-03-25 15:00:00,MALI,1000-Cash,2041.0,Rev Recog
2024-03-25 16:00:00,JDOE,1000-Cash,208.77,Rev Recog
2024-03-25 17:00:00,FIN_AP,5000-COGS,-72448.04,Top-side
2024-03-25 18:00:00,AKHAN,4000-Rev,-1103.15,Receipt
2024-03-25 19:00:00,FIN_AR,5000-COGS,55.92,Refund
2024-03-25 20:00:00,AKHAN,3000-AR,3.72,Adj
2024-03-25 21:00:00,MALI,4000-Rev,5.7,Invoice
2024-03-25 22:00:00,AKHAN,4000-Rev,13.38,Receipt
2024-03-25 23:00:00,MALI,3000-AR,17.98,Refund
2024-03-26 00:00:00,AKHAN,4000-Rev,-9092.0,Rev Recog
2024-03-26 01:00:00,MALI,2000-AP,-639.9,Adj
2024-03-26 02:00:00,MALI,3000-AR,413.96,Refund
2024-03-26 03:00:00,JDOE,3000-AR,3.75,Receipt
2024-03-26 04:00:00,FIN_AP,2000-AP,19984.74,Adj
2024-03-26 05:00:00,MALI,5000-COGS,-4112.17,Adj
2024-03-26 06:00:00,FIN_AR,5000-COGS,2.18,Adj
2024-03-26 07:00:00,FIN_AR,5000-COGS,3460.79,Adj
2024-03-26 08:00:00,SYS_BOT,4000-Rev,-522.02,Refund
2024-03-26 09:00:00,MALI,2000-AP,8886.0,Adj
2024-03-26 10:00:00,MALI,3000-AR,195.66,Refund
2024-03-26 11:00:00,MALI,3000-AR,265.14,Adj
2024-03-26 12:00:00,AKHAN,3000-AR,6.74,Adj
2024-03-26 13:00:00,MALI,4000-Rev,-53516.87,Receipt
2024-03-26 14:00:00,MALI,4000-Rev,17777.75,Refund
2024-03-26 15:00:00,FIN_AR,6000-Exp,-500.0,Rev Recog
2024-03-26 16:00:00,FIN_AP,5000-COGS,204.87,Refund
2024-03-26 17:00:00,FIN_AP,6000-Exp,114.51,Top-side
2024-03-26 18:00:00,SYS_BOT,6000-Exp,1798.32,Rev Recog
2024-03-26 19:00:00,FIN_AR,4000-Rev,0.0,Receipt
2024-03-26 20:00:00,MALI,5000-COGS,2.05,Refund
2024-03-26 21:00:00,FIN_AP,5000-COGS,365.19,Receipt
2024-03-26 22:00:00,JDOE,3000-AR,10765.1,Rev Recog
2024-03-26 23:00:00,JDOE,4000-Rev,197.79,Receipt
2024-03-27 00:00:00,JDOE,5000-COGS,1.82,Receipt
2024-03-27 01:00:00,MALI,6000-Exp,8538.69,Invoice
2024-03-27 02:00:00,MALI,2000-AP,10.16,Refund
2024-03-27 03:00:00,SYS_BOT,2000-AP,19.64,Receipt
2024-03-27 04:00:00,SYS_BOT,4000-Rev,6.66,Invoice
2024-03-27 05:00:00,SYS_BOT,3000-AR,-44.78,Invoice
2024-03-27 06:00:00,AKHAN,3000-AR,-6077.96,Adj
2024-03-27 07:00:00,JDOE,5000-COGS,-395.3,Adj
2024-03-27 08:00:00,MALI,4000-Rev,10.58,Rev Recog
2024-03-27 09:00:00,JDOE,2000-AP,24499.11,Refund
2024-03-27 10:00:00,SYS_BOT,6000-Exp,24998.23,Adj
2024-03-27 11:00:00,MALI,5000-COGS,22536.79,Rev Recog
2024-03-27 12:00:00,FIN_AR,6000-Exp,15.63,Refund
2024-03-27 13:00:00,FIN_AP,5000-COGS,180.38,Rev Recog
2024-03-27 14:00:00,FIN_AP,1000-Cash,-84129.49,Invoice
2024-03-27 15:00:00,SYS_BOT,6000-Exp,-7245.4,Invoice
2024-03-27 16:00:00,JDOE,4000-Rev,1.37,Refund
2024-03-27 17:00:00,FIN_AR,6000-Exp,2.12,Rev Recog
2024-03-27 18:00:00,MALI,6000-Exp,208.76,Rev Recog
2024-03-27 19:00:00,JDOE,5000-COGS,-35164.22,Adj
2024-03-27 20:00:00,SYS_BOT,2000-AP,493.75,Adj
2024-03-27 21:00:00,JDOE,1000-Cash,-308.36,Refund
2024-03-27 22:00:00,SYS_BOT,6000-Exp,-3.37,Top-side
2024-03-27 23:00:00,AKHAN,2000-AP,-1922.65,Adj
2024-03-28 00:00:00,FIN_AP,3000-AR,-12897.8,Receipt
2024-03-28 01:00:00,FIN_AP,1000-Cash,79.82,Adj
2024-03-28 02:00:00,JDOE,1000-Cash,-7551.95,Top-side
2024-03-28 03:00:00,FIN_AR,5000-COGS,66432.91,Rev Recog
2024-03-28 04:00:00,MALI,6000-Exp,10.44,Invoice
2024-03-28 05:00:00,SYS_BOT,3000-AR,-413.66,Invoice
2024-03-28 06:00:00,MALI,5000-COGS,-27.27,Rev Recog
2024-03-28 07:00:00,FIN_AP,4000-Rev,9210.26,Invoice
2024-03-28 08:00:00,FIN_AR,2000-AP,-772.62,Adj
2024-03-28 09:00:00,FIN_AR,2000-AP,1489.06,Invoice
2024-03-28 10:00:00,MALI,5000-COGS,9762.72,Top-side
2024-03-28 11:00:00,FIN_AP,2000-AP,-9856.0,Top-side
2024-03-28 12:00:00,MALI,6000-Exp,37622.73,Adj
2024-03-28 13:00:00,JDOE,2000-AP,-462.53,Rev Recog
2024-03-28 14:00:00,FIN_AR,6000-Exp,6.16,Receipt
2024-03-28 15:00:00,FIN_AR,4000-Rev,3016.45,Adj
2024-03-28 16:00:00,JDOE,3000-AR,-9253.52,Invoice
2024-03-28 17:00:00,FIN_AP,1000-Cash,-38.35,Adj
2024-03-28 18:00:00,FIN_AR,5000-COGS,19315.07,Top-side
2024-03-28 19:00:00,AKHAN,5000-COGS,33940.35,Adj
2024-03-28 20:00:00,AKHAN,6000-Exp,-24.24,Adj
2024-03-28 21:00:00,AKHAN,4000-Rev,82719.4,Receipt
2024-03-28 22:00:00,SYS_BOT,4000-Rev,0.0,Top-side
2024-03-28 23:00:00,SYS_BOT,1000-Cash,10.23,Refund
2024-03-29 00:00:00,FIN_AP,3000-AR,-8.34,Refund
2024-03-29 01:00:00,JDOE,5000-COGS,29508.6,Top-side
2024-03-29 02:00:00,MALI,6000-Exp,1868.37,Refund
2024-03-29 03:00:00,FIN_AP,4000-Rev,-5.76,Invoice
2024-03-29 04:00:00,MALI,5000-COGS,159.08,Refund
2024-03-29 05:00:00,FIN_AP,6000-Exp,1192.59,Invoice
2024-03-29 06:00:00,SYS_BOT,2000-AP,2.61,Top-side
2024-03-29 07:00:00,AKHAN,5000-COGS,-8524.0,Refund
2024-03-29 08:00:00,JDOE,3000-AR,10423.6,Refund
2024-03-29 09:00:00,SYS_BOT,6000-Exp,335.76,Rev Recog
2024-03-29 10:00:00,JDOE,3000-AR,504.0,Invoice
2024-03-29 11:00:00,MALI,5000-COGS,122.69,Invoice
2024-03-29 12:00:00,FIN_AP,2000-AP,83282.09,Adj
2024-03-29 13:00:00,FIN_AR,3000-AR,2185.75,Receipt
2024-03-29 14:00:00,FIN_AR,4000-Rev,-1490.58,Refund
2024-03-29 15:00:00,JDOE,6000-Exp,6.76,Rev Recog
2024-03-29 16:00:00,AKHAN,5000-COGS,6480.0,Receipt
2024-03-29 17:00:00,AKHAN,2000-AP,-137.23,Rev Recog
2024-03-29 18:00:00,JDOE,4000-Rev,6.47,Receipt
2024-03-29 19:00:00,SYS_BOT,5000-COGS,1.16,Refund
2024-03-29 20:00:00,FIN_AR,2000-AP,-629.19,Rev Recog
2024-03-29 21:00:00,SYS_BOT,4000-Rev,-433.51,Invoice
2024-03-29 22:00:00,MALI,3000-AR,-3951.56,Adj
2024-03-29 23:00:00,FIN_AR,5000-COGS,-28267.69,Rev Recog
2024-03-30 00:00:00,MALI,5000-COGS,2.49,Top-side
2024-03-30 01:00:00,FIN_AP,3000-AR,-4544.46,Refund
2024-03-30 02:00:00,SYS_BOT,1000-Cash,8.65,Refund
2024-03-30 03:00:00,JDOE,4000-Rev,691.0,Top-side
2024-03-30 04:00:00,FIN_AR,3000-AR,-12454.25,Receipt
2024-03-30 05:00:00,SYS_BOT,5000-COGS,2236.0,Adj
2024-03-30 06:00:00,JDOE,4000-Rev,5659.0,Receipt
2024-03-30 07:00:00,FIN_AP,4000-Rev,37.3,Top-side
2024-03-30 08:00:00,FIN_AR,1000-Cash,-226.9,Top-side
2024-03-30 09:00:00,MALI,5000-COGS,-12828.75,Adj
2024-03-30 10:00:00,FIN_AP,2000-AP,197.85,Top-side
2024-03-30 11:00:00,AKHAN,1000-Cash,5892.0,Top-side
2024-03-30 12:00:00,JDOE,1000-Cash,295.84,Rev Recog
2024-03-30 13:00:00,FIN_AR,2000-AP,0.0,Adj
2024-03-30 14:00:00,FIN_AR,2000-AP,-47.43,Refund
2024-03-30 15:00:00,FIN_AP,1000-Cash,7.39,Receipt
2024-03-30 16:00:00,FIN_AR,4000-Rev,-9105.0,Refund
2024-03-30 17:00:00,JDOE,3000-AR,-13486.25,Refund
2024-03-30 18:00:00,FIN_AP,3000-AR,3.19,Rev Recog
2024-03-30 19:00:00,MALI,1000-Cash,-15.83,Receipt
2024-03-30 20:00:00,FIN_AP,4000-Rev,5.13,Refund
2024-03-30 21:00:00,FIN_AP,2000-AP,54.92,Adj
2024-03-30 22:00:00,MALI,6000-Exp,-178.55,Receipt
2024-03-30 23:00:00,AKHAN,1000-Cash,5547.94,Invoice
2024-03-31 00:00:00,JDOE,5000-COGS,1801.93,Rev Recog
2024-03-31 01:00:00,AKHAN,4000-Rev,1272.46,Refund
2024-03-31 02:00:00,AKHAN,5000-COGS,-57.79,Top-side
2024-03-31 03:00:00,AKHAN,5000-COGS,16115.28,Receipt
2024-03-31 04:00:00,SYS_BOT,1000-Cash,227.21,Invoice
2024-03-31 05:00:00,AKHAN,4000-Rev,78618.49,Top-side
2024-03-31 06:00:00,SYS_BOT,5000-COGS,-1481.53,Invoice
2024-03-31 07:00:00,MALI,4000-Rev,4.28,Refund
2024-03-31 08:00:00,JDOE,3000-AR,-2403.74,Top-side
2024-03-31 09:00:00,AKHAN,6000-Exp,42.22,Refund
2024-03-31 10:00:00,FIN_AR,5000-COGS,-2701.69,Top-side
2024-03-31 11:00:00,MALI,5000-COGS,2.23,Receipt
2024-03-31 12:00:00,SYS_BOT,4000-Rev,7.49,Adj
2024-03-31 13:00:00,JDOE,6000-Exp,-18997.06,Adj
2024-03-31 14:00:00,FIN_AP,3000-AR,-13.67,Invoice
2024-03-31 15:00:00,JDOE,5000-COGS,15318.13,Rev Recog
2024-03-31 16:00:00,JDOE,1000-Cash,24.91,Top-side
2024-03-31 17:00:00,AKHAN,4000-Rev,1638.36,Refund
2024-03-31 18:00:00,AKHAN,4000-Rev,2956.33,Rev Recog
2024-03-31 19:00:00,SYS_BOT,5000-COGS,-365.83,Receipt
2024-03-31 20:00:00,SYS_BOT,3000-AR,33.62,Receipt
2024-03-31 21:00:00,AKHAN,5000-COGS,4280.0,Receipt
2024-03-31 22:00:00,AKHAN,2000-AP,1.47,Adj
2024-03-31 23:00:00,FIN_AR,5000-COGS,33.09,Refund
2024-04-01 00:00:00,FIN_AR,6000-Exp,1844.23,Receipt
2024-04-01 01:00:00,MALI,6000-Exp,49150.06,Receipt
2024-04-01 02:00:00,AKHAN,2000-AP,-22699.82,Invoice
2024-04-01 03:00:00,FIN_AP,6000-Exp,6765.87,Top-side
2024-04-01 04:00:00,FIN_AR,6000-Exp,8754.61,Top-side
2024-04-01 05:00:00,SYS_BOT,1000-Cash,-2113.12,Top-side
2024-04-01 06:00:00,JDOE,4000-Rev,20.02,Rev Recog
2024-04-01 07:00:00,MALI,6000-Exp,34353.83,Invoice
2024-04-01 08:00:00,FIN_AR,4000-Rev,0.0,Adj
2024-04-01 09:00:00,JDOE,3000-AR,634.17,Rev Recog
2024-04-01 10:00:00,JDOE,5000-COGS,3.59,Invoice
2024-04-01 11:00:00,FIN_AR,1000-Cash,-171.9,Receipt
2024-04-01 12:00:00,FIN_AP,2000-AP,200.35,Refund
2024-04-01 13:00:00,FIN_AP,3000-AR,21028.97,Rev Recog
2024-04-01 14:00:00,MALI,1000-Cash,541.05,Rev Recog
2024-04-01 15:00:00,FIN_AP,1000-Cash,79.8,Receipt
2024-04-01 16:00:00,MALI,2000-AP,-76559.95,Receipt
2024-04-01 17:00:00,SYS_BOT,2000-AP,3.58,Refund
2024-04-01 18:00:00,FIN_AR,4000-Rev,0.0,Top-side
2024-04-01 19:00:00,JDOE,5000-COGS,1.62,Rev Recog
2024-04-01 20:00:00,MALI,3000-AR,5006.34,Invoice
2024-04-01 21:00:00,FIN_AP,5000-COGS,38938.82,Adj
2024-04-01 22:00:00,MALI,3000-AR,25.13,Receipt
2024-04-01 23:00:00,AKHAN,1000-Cash,19575.3,Receipt
2024-04-02 00:00:00,MALI,6000-Exp,28.91,Adj
2024-04-02 01:00:00,FIN_AP,6000-Exp,35797.34,Invoice
2024-04-02 02:00:00,AKHAN,2000-AP,5885.85,Receipt
2024-04-02 03:00:00,AKHAN,2000-AP,10581.17,Adj
2024-04-02 04:00:00,FIN_AP,1000-Cash,1.23,Receipt
2024-04-02 05:00:00,AKHAN,1000-Cash,-65170.61,Top-side
2024-04-02 06:00:00,FIN_AR,3000-AR,4298.88,Top-side
2024-04-02 07:00:00,JDOE,1000-Cash,-33.4,Receipt
2024-04-02 08:00:00,FIN_AR,3000-AR,14027.28,Receipt
2024-04-02 09:00:00,FIN_AR,5000-COGS,25.56,Top-side
2024-04-02 10:00:00,FIN_AP,2000-AP,23108.36,Receipt
2024-04-02 11:00:00,FIN_AP,2000-AP,3.66,Invoice
2024-04-02 12:00:00,JDOE,6000-Exp,-3299.36,Invoice
2024-04-02 13:00:00,MALI,6000-Exp,505.23,Refund
2024-04-02 14:00:00,FIN_AR,2000-AP,3.04,Invoice
2024-04-02 15:00:00,AKHAN,5000-COGS,16.2,Rev Recog
2024-04-02 16:00:00,JDOE,5000-COGS,-1.15,Rev Recog
2024-04-02 17:00:00,FIN_AR,4000-Rev,220.72,Rev Recog
2024-04-02 18:00:00,MALI,3000-AR,32.09,Receipt
2024-04-02 19:00:00,AKHAN,6000-Exp,9411.0,Receipt
2024-04-02 20:00:00,FIN_AR,3000-AR,30.63,Adj
2024-04-02 21:00:00,SYS_BOT,6000-Exp,2703.0,Rev Recog
2024-04-02 22:00:00,JDOE,4000-Rev,5199.55,Rev Recog
2024-04-02 23:00:00,FIN_AP,2000-AP,1.74,Invoice
2024-04-03 00:00:00,FIN_AR,3000-AR,32694.52,Top-side
2024-04-03 01:00:00,AKHAN,6000-Exp,-18252.37,Top-side
2024-04-03 02:00:00,AKHAN,3000-AR,2182.85,Refund
2024-04-03 03:00:00,JDOE,2000-AP,924.93,Adj
2024-04-03 04:00:00,JDOE,1000-Cash,-28940.93,Top-side
2024-04-03 05:00:00,AKHAN,6000-Exp,-8.45,Refund
2024-04-03 06:00:00,AKHAN,1000-Cash,2.48,Invoice
2024-04-03 07:00:00,AKHAN,4000-Rev,-15.76,Adj
2024-04-03 08:00:00,FIN_AR,5000-COGS,9394.88,Adj
2024-04-03 09:00:00,AKHAN,3000-AR,-1.49,Rev Recog
2024-04-03 10:00:00,FIN_AP,6000-Exp,820.42,Receipt
2024-04-03 11:00:00,AKHAN,3000-AR,-94882.82,Rev Recog
2024-04-03 12:00:00,FIN_AP,4000-Rev,-18988.05,Invoice
2024-04-03 13:00:00,FIN_AR,4000-Rev,6758.0,Rev Recog
2024-04-03 14:00:00,JDOE,3000-AR,2.08,Adj
2024-04-03 15:00:00,FIN_AP,6000-Exp,-14350.52,Rev Recog
2024-04-03 16:00:00,FIN_AR,2000-AP,988.31,Refund
2024-04-03 17:00:00,AKHAN,2000-AP,3.76,Rev Recog
2024-04-03 18:00:00,FIN_AR,5000-COGS,2.95,Top-side
2024-04-03 19:00:00,AKHAN,3000-AR,35329.22,Invoice
2024-04-03 20:00:00,FIN_AR,3000-AR,2218.2,Invoice
2024-04-03 21:00:00,JDOE,6000-Exp,14009.87,Adj
2024-04-03 22:00:00,FIN_AP,3000-AR,24825.3,Rev Recog
2024-04-03 23:00:00,JDOE,6000-Exp,-722.54,Adj
2024-04-04 00:00:00,SYS_BOT,3000-AR,386.57,Adj
2024-04-04 01:00:00,AKHAN,4000-Rev,141.95,Refund
2024-04-04 02:00:00,FIN_AP,1000-Cash,38.44,Receipt
2024-04-04 03:00:00,JDOE,3000-AR,3169.0,Adj
2024-04-04 04:00:00,FIN_AP,1000-Cash,7402.84,Receipt
2024-04-04 05:00:00,SYS_BOT,2000-AP,1022.39,Receipt
2024-04-04 06:00:00,MALI,5000-COGS,29014.59,Invoice
2024-04-04 07:00:00,AKHAN,2000-AP,164.78,Top-side
2024-04-04 08:00:00,AKHAN,3000-AR,1829.0,Top-side
2024-04-04 09:00:00,FIN_AR,6000-Exp,1433.96,Rev Recog
2024-04-04 10:00:00,AKHAN,2000-AP,908.84,Refund
2024-04-04 11:00:00,AKHAN,4000-Rev,-3259.63,Refund
2024-04-04 12:00:00,JDOE,1000-Cash,15.39,Top-side
2024-04-04 13:00:00,AKHAN,6000-Exp,3148.0,Rev Recog
2024-04-04 14:00:00,AKHAN,6000-Exp,3.32,Top-side
2024-04-04 15:00:00,SYS_BOT,3000-AR,-83.67,Rev Recog
2024-04-04 16:00:00,SYS_BOT,4000-Rev,274.37,Rev Recog
2024-04-04 17:00:00,FIN_AP,1000-Cash,1824.41,Rev Recog
2024-04-04 18:00:00,FIN_AP,4000-Rev,56579.0,Rev Recog
2024-04-04 19:00:00,AKHAN,2000-AP,1007.52,Invoice
2024-04-04 20:00:00,AKHAN,3000-AR,5223.6,Invoice
2024-04-04 21:00:00,FIN_AR,6000-Exp,-339.88,Top-side
2024-04-04 22:00:00,FIN_AP,6000-Exp,-1480.88,Rev Recog
2024-04-04 23:00:00,JDOE,2000-AP,2.26,Adj
2024-04-05 00:00:00,AKHAN,6000-Exp,18.71,Rev Recog
2024-04-05 01:00:00,JDOE,5000-COGS,-64.46,Adj
2024-04-05 02:00:00,AKHAN,3000-AR,-0.0,Invoice
2024-04-05 03:00:00,JDOE,2000-AP,-1.69,Rev Recog
2024-04-05 04:00:00,MALI,3000-AR,5.01,Receipt
2024-04-05 05:00:00,JDOE,1000-Cash,-24.21,Top-side
2024-04-05 06:00:00,FIN_AP,3000-AR,72054.89,Rev Recog
2024-04-05 07:00:00,AKHAN,3000-AR,45.37,Refund
2024-04-05 08:00:00,FIN_AP,1000-Cash,-5525.0,Adj
2024-04-05 09:00:00,JDOE,2000-AP,9.56,Rev Recog
2024-04-05 10:00:00,SYS_BOT,3000-AR,-1132.14,Receipt
2024-04-05 11:00:00,SYS_BOT,4000-Rev,25.32,Adj
2024-04-05 12:00:00,SYS_BOT,3000-AR,-10.84,Receipt
2024-04-05 13:00:00,AKHAN,2000-AP,382.7,Top-side
2024-04-05 14:00:00,FIN_AR,6000-Exp,1.07,Top-side
2024-04-05 15:00:00,MALI,1000-Cash,-1.09,Top-side
2024-04-05 16:00:00,JDOE,6000-Exp,-12.46,Invoice
2024-04-05 17:00:00,FIN_AR,2000-AP,1.53,Receipt
2024-04-05 18:00:00,SYS_BOT,5000-COGS,-3.47,Rev Recog
2024-04-05 19:00:00,JDOE,6000-Exp,49.47,Refund
2024-04-05 20:00:00,FIN_AR,3000-AR,10302.16,Refund
2024-04-05 21:00:00,FIN_AP,3000-AR,724.84,Top-side
2024-04-05 22:00:00,SYS_BOT,1000-Cash,365.88,Refund
2024-04-05 23:00:00,FIN_AR,3000-AR,29.34,Adj
2024-04-06 00:00:00,AKHAN,4000-Rev,45579.4,Receipt
2024-04-06 01:00:00,FIN_AP,4000-Rev,96.62,Receipt
2024-04-06 02:00:00,SYS_BOT,6000-Exp,-2.73,Receipt
2024-04-06 03:00:00,MALI,2000-AP,-1217.12,Adj
2024-04-06 04:00:00,SYS_BOT,1000-Cash,3.71,Rev Recog
2024-04-06 05:00:00,AKHAN,5000-COGS,53.23,Invoice
2024-04-06 06:00:00,MALI,6000-Exp,344.4,Adj
2024-04-06 07:00:00,MALI,2000-AP,-23502.42,Receipt
2024-04-06 08:00:00,MALI,1000-Cash,293.58,Receipt
2024-04-06 09:00:00,JDOE,1000-Cash,-3245.59,Receipt
2024-04-06 10:00:00,JDOE,6000-Exp,-92062.8,Rev Recog
2024-04-06 11:00:00,MALI,2000-AP,4.54,Refund
2024-04-06 12:00:00,FIN_AP,2000-AP,-23.64,Invoice
2024-04-06 13:00:00,MALI,3000-AR,93.95,Adj
2024-04-06 14:00:00,FIN_AR,5000-COGS,128.57,Receipt
2024-04-06 15:00:00,MALI,4000-Rev,113.53,Top-side
2024-04-06 16:00:00,JDOE,3000-AR,34518.75,Invoice
2024-04-06 17:00:00,JDOE,1000-Cash,-7126.0,Top-side
2024-04-06 18:00:00,FIN_AR,5000-COGS,-1095.28,Invoice
2024-04-06 19:00:00,FIN_AR,5000-COGS,35.23,Receipt
2024-04-06 20:00:00,SYS_BOT,2000-AP,6569.0,Invoice
2024-04-06 21:00:00,FIN_AP,5000-COGS,59607.73,Invoice
2024-04-06 22:00:00,FIN_AP,6000-Exp,-12764.14,Receipt
2024-04-06 23:00:00,FIN_AP,5000-COGS,1.02,Rev Recog
2024-04-07 00:00:00,AKHAN,1000-Cash,1520.57,Top-side
2024-04-07 01:00:00,JDOE,6000-Exp,1.8,Rev Recog
2024-04-07 02:00:00,FIN_AP,6000-Exp,19.41,Top-side
2024-04-07 03:00:00,SYS_BOT,3000-AR,-1.98,Refund
2024-04-07 04:00:00,SYS_BOT,5000-COGS,-1044.67,Top-side
2024-04-07 05:00:00,FIN_AP,2000-AP,2709.88,Top-side
2024-04-07 06:00:00,FIN_AR,3000-AR,3.74,Invoice
2024-04-07 07:00:00,SYS_BOT,2000-AP,-2191.0,Refund
2024-04-07 08:00:00,FIN_AR,5000-COGS,191.07,Receipt
2024-04-07 09:00:00,JDOE,3000-AR,-70.03,Receipt
2024-04-07 10:00:00,AKHAN,5000-COGS,-4.03,Adj
2024-04-07 11:00:00,SYS_BOT,1000-Cash,124.38,Refund
2024-04-07 12:00:00,FIN_AR,3000-AR,-5700.2,Invoice
2024-04-07 13:00:00,FIN_AP,2000-AP,2.26,Adj
2024-04-07 14:00:00,JDOE,1000-Cash,2.52,Adj
2024-04-07 15:00:00,MALI,4000-Rev,-59.41,Receipt
2024-04-07 16:00:00,MALI,2000-AP,-51124.44,Top-side
2024-04-07 17:00:00,FIN_AP,5000-COGS,2202.23,Invoice
2024-04-07 18:00:00,JDOE,2000-AP,-2473.72,Refund
2024-04-07 19:00:00,JDOE,4000-Rev,64.51,Adj
2024-04-07 20:00:00,JDOE,2000-AP,929.62,Invoice
2024-04-07 21:00:00,JDOE,1000-Cash,0.0,Receipt
2024-04-07 22:00:00,MALI,6000-Exp,1515.24,Adj
2024-04-07 23:00:00,FIN_AR,2000-AP,-5989.0,Adj
2024-04-08 00:00:00,JDOE,3000-AR,-1155.76,Rev Recog
2024-04-08 01:00:00,FIN_AR,4000-Rev,-23361.08,Receipt
2024-04-08 02:00:00,JDOE,2000-AP,4167.4,Rev Recog
2024-04-08 03:00:00,SYS_BOT,4000-Rev,4.01,Receipt
